417115.00 CONN 20 21 up
417115.00 CONN 20 21 down
417115.00 CONN 20 24 up
417115.00 CONN 20 24 down
417115.00 CONN 20 21 up
417115.00 CONN 20 21 down
417115.00 CONN 20 24 up
417115.00 CONN 20 24 down
417115.00 CONN 20 24 up
417115.00 CONN 20 24 down
417115.00 CONN 20 24 up
417115.00 CONN 20 24 down
417115.00 CONN 20 24 up
417115.00 CONN 20 24 down
417115.00 CONN 20 24 up
417115.00 CONN 20 24 down
417115.00 CONN 20 24 up
417115.00 CONN 20 24 down
417115.00 CONN 20 24 up
417115.00 CONN 20 24 down
417115.00 CONN 20 24 up
417115.00 CONN 20 24 down
417115.00 CONN 20 24 up
417115.00 CONN 20 24 down
417115.00 CONN 20 24 up
417115.00 CONN 20 24 down
417115.00 CONN 20 24 up
417142.00 CONN 20 21 down
417148.00 CONN 20 3 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417155.00 CONN 1 4 up
417155.00 CONN 1 4 down
417173.00 CONN 20 21 down
417182.00 CONN 20 3 down
417185.00 CONN 20 21 down
417188.00 CONN 20 23 down
417188.00 CONN 20 24 down
417194.00 CONN 1 4 up
417194.00 CONN 1 4 down
417211.00 CONN 7 10 up
417211.00 CONN 7 10 down
417220.00 CONN 20 24 down
417269.00 CONN 20 3 down
417273.00 CONN 1 4 up
417273.00 CONN 1 4 down
417275.00 CONN 20 21 down
417313.00 CONN 1 4 up
417313.00 CONN 1 4 down
417313.00 CONN 1 4 up
417313.00 CONN 1 4 down
417313.00 CONN 1 4 up
417313.00 CONN 1 4 down
417352.00 CONN 1 4 up
417352.00 CONN 1 4 down
417352.00 CONN 1 4 up
417352.00 CONN 1 4 down
417352.00 CONN 1 4 up
417352.00 CONN 1 4 down
417352.00 CONN 1 4 up
417352.00 CONN 1 4 down
417352.00 CONN 1 4 up
417352.00 CONN 1 4 down
417352.00 CONN 1 4 up
417352.00 CONN 1 4 down
417392.00 CONN 1 4 up
417392.00 CONN 1 4 down
417392.00 CONN 1 4 up
417392.00 CONN 1 4 down
417392.00 CONN 1 4 up
417392.00 CONN 1 4 down
417471.00 CONN 1 4 up
417471.00 CONN 1 4 down
417502.00 CONN 20 21 down
417589.00 CONN 1 4 up
417589.00 CONN 1 4 down
417592.00 CONN 1 14 up
417592.00 CONN 1 14 down
417628.00 CONN 1 4 up
417628.00 CONN 1 4 down
417696.00 CONN 0 8 up
417696.00 CONN 0 8 down
417708.00 CONN 1 4 up
417708.00 CONN 1 4 down
417944.00 CONN 1 4 up
417944.00 CONN 1 4 down
418182.00 CONN 1 4 up
418182.00 CONN 1 4 down
418260.00 CONN 1 4 up
418260.00 CONN 1 4 down
418373.00 CONN 20 21 up
418373.00 CONN 20 21 down
418378.00 CONN 1 4 up
418378.00 CONN 1 4 down
418459.00 CONN 20 3 up
418502.00 CONN 20 3 up
418505.00 CONN 20 3 up
418505.00 CONN 20 21 up
418510.00 CONN 21 20 up
418510.00 CONN 21 20 down
418559.00 CONN 20 3 down
418615.00 CONN 1 4 up
418615.00 CONN 1 4 down
418667.00 CONN 0 13 up
418667.00 CONN 0 13 down
418698.00 CONN 20 21 down
418753.00 CONN 20 3 down
418761.00 CONN 20 21 up
418761.00 CONN 20 21 down
418809.00 CONN 20 21 up
418809.00 CONN 20 21 down
418848.00 CONN 20 3 down
419009.00 CONN 1 4 up
419009.00 CONN 1 4 down
419010.00 CONN 1 4 up
419010.00 CONN 1 4 down
419189.00 CONN 8 14 up
419189.00 CONN 8 14 down
419304.00 CONN 20 21 up
419304.00 CONN 20 21 down
419384.00 CONN 20 21 up
419384.00 CONN 20 21 down
419546.00 CONN 20 21 up
419546.00 CONN 20 21 down
419625.00 CONN 24 23 up
419625.00 CONN 24 23 down
419682.00 CONN 1 4 up
419682.00 CONN 1 4 down
419687.00 CONN 20 21 up
419687.00 CONN 20 21 down
419759.00 CONN 1 4 up
419759.00 CONN 1 4 down
419909.00 CONN 7 10 up
419909.00 CONN 7 10 down
420172.00 CONN 20 21 up
420172.00 CONN 20 21 down
420393.00 CONN 1 4 up
420393.00 CONN 1 4 down
420463.00 CONN 20 3 up
420463.00 CONN 20 3 down
420529.00 CONN 0 8 up
420529.00 CONN 0 8 down
420640.00 CONN 0 2 up
420640.00 CONN 0 2 down
420766.00 CONN 0 7 up
420766.00 CONN 0 7 down
420811.00 CONN 11 12 up
420811.00 CONN 11 12 down
420835.00 CONN 20 21 up
420835.00 CONN 20 21 down
420864.00 CONN 1 4 up
420864.00 CONN 1 4 down
421174.00 CONN 20 21 up
421174.00 CONN 20 21 down
421272.00 CONN 20 3 up
421272.00 CONN 20 3 down
421395.00 CONN 20 21 up
421395.00 CONN 20 21 down
421445.00 CONN 20 21 up
421445.00 CONN 20 21 down
421448.00 CONN 20 21 up
421456.00 CONN 1 4 up
421456.00 CONN 1 4 down
421539.00 CONN 20 3 up
421539.00 CONN 20 3 down
421559.00 CONN 8 20 up
421559.00 CONN 8 20 down
421666.00 CONN 20 3 up
421666.00 CONN 20 3 down
421683.00 CONN 20 21 up
421683.00 CONN 20 21 down
421795.00 CONN 20 21 down
421804.00 CONN 20 21 up
421804.00 CONN 20 21 down
421927.00 CONN 20 21 up
421931.00 CONN 20 21 up
421931.00 CONN 20 21 down
421992.00 CONN 20 21 up
421992.00 CONN 20 21 down
422014.00 CONN 20 21 down
422205.00 CONN 20 21 up
422205.00 CONN 20 21 down
422427.00 CONN 20 21 up
422427.00 CONN 20 21 down
422441.00 CONN 20 21 up
422441.00 CONN 20 21 down
422445.00 CONN 1 4 up
422445.00 CONN 1 4 down
422450.00 CONN 20 21 up
422450.00 CONN 20 21 down
422500.00 CONN 20 3 up
422502.00 CONN 20 21 up
422502.00 CONN 20 21 down
422511.00 CONN 20 21 up
422511.00 CONN 20 21 down
422521.00 CONN 20 21 up
422521.00 CONN 20 21 down
422522.00 CONN 20 21 up
422522.00 CONN 20 21 down
422542.00 CONN 20 21 up
422542.00 CONN 20 21 down
422544.00 CONN 20 21 up
422544.00 CONN 20 21 down
422563.00 CONN 20 21 up
422563.00 CONN 20 21 down
422573.00 CONN 20 21 up
422573.00 CONN 20 21 down
422585.00 CONN 20 21 up
422585.00 CONN 20 21 down
422593.00 CONN 20 3 down
422594.00 CONN 20 21 up
422594.00 CONN 20 21 down
422595.00 CONN 20 21 up
422595.00 CONN 20 21 down
422596.00 CONN 20 21 up
422596.00 CONN 20 21 down
422596.00 CONN 20 21 up
422598.00 CONN 20 3 up
422598.00 CONN 20 3 down
422601.00 CONN 20 21 up
422601.00 CONN 20 21 down
422602.00 CONN 20 21 up
422602.00 CONN 20 21 down
422602.00 CONN 20 21 up
422602.00 CONN 20 21 down
422605.00 CONN 20 21 up
422606.00 CONN 20 21 up
422606.00 CONN 20 21 down
422606.00 CONN 20 3 up
422606.00 CONN 20 3 down
422608.00 CONN 20 21 up
422608.00 CONN 20 21 down
422608.00 CONN 20 21 up
422608.00 CONN 20 21 down
422608.00 CONN 20 21 up
422608.00 CONN 20 21 down
422608.00 CONN 20 3 up
422608.00 CONN 20 3 down
422608.00 CONN 20 3 up
422608.00 CONN 20 3 down
422608.00 CONN 20 21 up
422608.00 CONN 20 21 down
422608.00 CONN 20 21 up
422608.00 CONN 20 21 down
422608.00 CONN 20 21 up
422608.00 CONN 20 21 down
422608.00 CONN 20 21 up
422608.00 CONN 20 21 down
422608.00 CONN 20 21 up
422608.00 CONN 20 21 down
422609.00 CONN 20 3 up
422609.00 CONN 20 3 down
422609.00 CONN 20 3 up
422609.00 CONN 20 3 down
422609.00 CONN 20 21 up
422609.00 CONN 20 21 down
422609.00 CONN 20 21 up
422609.00 CONN 20 21 down
422609.00 CONN 20 21 up
422609.00 CONN 20 21 down
422609.00 CONN 20 21 up
422609.00 CONN 20 21 down
422610.00 CONN 20 3 up
422610.00 CONN 20 21 up
422610.00 CONN 20 21 up
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 3 up
422610.00 CONN 20 3 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 3 up
422610.00 CONN 20 3 down
422610.00 CONN 20 3 up
422610.00 CONN 20 3 down
422610.00 CONN 20 3 up
422610.00 CONN 20 3 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 3 up
422610.00 CONN 20 3 down
422610.00 CONN 20 3 up
422610.00 CONN 20 3 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 3 up
422610.00 CONN 20 3 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422610.00 CONN 20 21 up
422610.00 CONN 20 21 down
422611.00 CONN 20 21 up
422612.00 CONN 20 21 down
422613.00 CONN 20 21 up
422621.00 CONN 20 21 down
422637.00 CONN 20 21 down
422643.00 CONN 20 3 down
422703.00 CONN 20 21 down
422718.00 CONN 1 4 up
422718.00 CONN 1 4 down
422724.00 CONN 11 14 up
422724.00 CONN 11 14 down
422742.00 CONN 20 21 down
422939.00 CONN 20 21 down
422949.00 CONN 0 13 up
422949.00 CONN 0 13 down
423427.00 CONN 1 4 up
423427.00 CONN 1 4 down
423706.00 CONN 1 4 up
423706.00 CONN 1 4 down
423796.00 CONN 8 4 up
423796.00 CONN 8 4 down
423861.00 CONN 1 4 up
423861.00 CONN 1 4 down
424649.00 CONN 0 1 up
424649.00 CONN 0 1 down
424917.00 CONN 20 21 up
424944.00 CONN 20 21 down
425157.00 CONN 11 14 up
425157.00 CONN 11 14 down
425749.00 CONN 3 13 up
425756.00 CONN 3 13 down
426190.00 CONN 1 4 up
426190.00 CONN 1 4 down
426411.00 CONN 21 23 up
426412.00 CONN 20 21 up
426434.00 CONN 20 21 down
426484.00 CONN 21 23 down
426574.00 CONN 20 21 up
426574.00 CONN 20 21 down
426784.00 CONN 1 4 up
426784.00 CONN 1 4 down
427067.00 CONN 20 21 up
427367.00 CONN 20 21 down
427575.00 CONN 11 12 up
427575.00 CONN 11 12 down
427622.00 CONN 5 3 up
427682.00 CONN 5 3 down
428131.00 CONN 1 4 up
428131.00 CONN 1 4 down
428721.00 CONN 8 14 up
428721.00 CONN 8 14 down
430215.00 CONN 4 20 up
430215.00 CONN 4 20 down
430812.00 CONN 1 4 up
430812.00 CONN 1 4 down
431482.00 CONN 7 14 up
431482.00 CONN 7 14 down
431552.00 CONN 7 20 up
431552.00 CONN 7 20 down
431593.00 CONN 8 14 up
431593.00 CONN 8 14 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 23 up
432574.00 CONN 20 23 down
432574.00 CONN 20 23 up
432574.00 CONN 20 23 down
432574.00 CONN 20 0 up
432574.00 CONN 20 0 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432574.00 CONN 20 21 up
432574.00 CONN 20 21 down
432575.00 CONN 20 21 up
432575.00 CONN 20 21 down
432575.00 CONN 20 21 up
432575.00 CONN 20 21 down
432575.00 CONN 20 21 up
432575.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432576.00 CONN 20 21 up
432576.00 CONN 20 21 down
432577.00 CONN 20 21 up
432577.00 CONN 20 21 down
432578.00 CONN 20 21 up
432578.00 CONN 20 21 down
432578.00 CONN 20 21 up
432578.00 CONN 20 21 down
432578.00 CONN 20 21 up
432578.00 CONN 20 21 down
432578.00 CONN 20 21 up
432578.00 CONN 20 21 down
432579.00 CONN 20 21 up
432579.00 CONN 20 21 down
432579.00 CONN 20 21 up
432579.00 CONN 20 21 down
432579.00 CONN 20 21 up
432579.00 CONN 20 21 down
432582.00 CONN 20 21 up
432582.00 CONN 20 21 down
432582.00 CONN 20 21 up
432582.00 CONN 20 21 down
432583.00 CONN 20 21 up
432583.00 CONN 20 21 down
432583.00 CONN 20 23 up
432583.00 CONN 20 23 down
432586.00 CONN 20 21 up
432586.00 CONN 20 21 down
432588.00 CONN 20 21 up
432588.00 CONN 20 21 down
432592.00 CONN 20 21 up
432592.00 CONN 20 21 down
432602.00 CONN 20 21 up
432602.00 CONN 20 21 down
432604.00 CONN 20 21 up
432604.00 CONN 20 21 down
432610.00 CONN 20 21 up
432610.00 CONN 20 21 down
432611.00 CONN 20 21 up
432611.00 CONN 20 21 down
432614.00 CONN 20 21 up
432614.00 CONN 20 21 down
432625.00 CONN 20 21 up
432625.00 CONN 20 21 down
432628.00 CONN 20 21 up
432628.00 CONN 20 21 down
432631.00 CONN 20 21 up
432631.00 CONN 20 21 down
432637.00 CONN 20 21 up
432637.00 CONN 20 21 down
432660.00 CONN 20 21 down
432664.00 CONN 20 21 up
432664.00 CONN 20 21 down
432670.00 CONN 20 23 up
432670.00 CONN 20 23 down
432677.00 CONN 20 21 up
432677.00 CONN 20 21 down
432695.00 CONN 20 21 up
432695.00 CONN 20 21 down
432720.00 CONN 20 21 up
432720.00 CONN 20 21 down
432734.00 CONN 20 21 up
432734.00 CONN 20 21 down
432736.00 CONN 20 21 up
432736.00 CONN 20 21 down
432740.00 CONN 20 23 up
432740.00 CONN 20 23 down
432826.00 CONN 20 21 up
432826.00 CONN 20 21 down
432866.00 CONN 8 14 up
432866.00 CONN 8 14 down
432890.00 CONN 20 21 up
432890.00 CONN 20 21 down
432901.00 CONN 20 21 up
432901.00 CONN 20 21 down
432920.00 CONN 20 21 up
432920.00 CONN 20 21 down
432976.00 CONN 20 21 up
432976.00 CONN 20 21 down
433030.00 CONN 20 21 up
433030.00 CONN 20 21 down
433066.00 CONN 20 21 up
433066.00 CONN 20 21 down
433071.00 CONN 20 21 up
433071.00 CONN 20 21 down
433104.00 CONN 20 21 up
433104.00 CONN 20 21 down
433139.00 CONN 20 21 up
433139.00 CONN 20 21 down
433190.00 CONN 20 21 up
433190.00 CONN 20 21 down
433387.00 CONN 20 21 up
433387.00 CONN 20 21 down
433409.00 CONN 20 21 up
433409.00 CONN 20 21 down
433507.00 CONN 20 21 up
433507.00 CONN 20 21 down
433572.00 CONN 20 21 up
433572.00 CONN 20 21 down
433648.00 CONN 20 21 up
433648.00 CONN 20 21 down
433662.00 CONN 8 14 up
433662.00 CONN 8 14 down
433673.00 CONN 20 23 up
433673.00 CONN 20 23 down
433675.00 CONN 20 21 up
433675.00 CONN 20 21 down
434062.00 CONN 20 21 up
434062.00 CONN 20 21 down
434157.00 CONN 20 21 up
434157.00 CONN 20 21 down
434167.00 CONN 20 21 up
434167.00 CONN 20 21 down
434174.00 CONN 20 21 up
434174.00 CONN 20 21 down
434469.00 CONN 20 21 up
434469.00 CONN 20 21 down
434516.00 CONN 20 21 up
434516.00 CONN 20 21 down
434732.00 CONN 20 21 up
434732.00 CONN 20 21 down
434738.00 CONN 20 21 up
434738.00 CONN 20 21 down
434755.00 CONN 20 21 up
434755.00 CONN 20 21 down
434999.00 CONN 1 4 up
434999.00 CONN 1 4 down
435550.00 CONN 7 20 up
435550.00 CONN 7 20 down
435727.00 CONN 0 13 up
435727.00 CONN 0 13 down
435785.00 CONN 20 21 up
435785.00 CONN 20 21 down
436083.00 CONN 20 21 up
436083.00 CONN 20 21 down
436458.00 CONN 10 8 up
436458.00 CONN 10 8 down
436701.00 CONN 20 21 up
436701.00 CONN 20 21 down
436709.00 CONN 8 14 up
436709.00 CONN 8 14 down
436802.00 CONN 20 21 up
436802.00 CONN 20 21 down
438581.00 CONN 20 21 up
438581.00 CONN 20 21 down
439064.00 CONN 20 23 up
439064.00 CONN 20 23 down
439317.00 CONN 20 21 up
439317.00 CONN 20 21 down
439898.00 CONN 24 14 up
439918.00 CONN 7 8 up
439918.00 CONN 7 8 down
439925.00 CONN 24 14 down
439925.00 CONN 7 4 up
439925.00 CONN 7 4 down
440167.00 CONN 20 21 up
440167.00 CONN 20 21 down
440267.00 CONN 20 21 up
440267.00 CONN 20 21 down
440632.00 CONN 20 21 up
440632.00 CONN 20 21 down
440965.00 CONN 0 8 up
440965.00 CONN 0 8 down
441342.00 CONN 0 1 up
441342.00 CONN 0 1 down
442020.00 CONN 0 8 up
442020.00 CONN 0 8 down
442376.00 CONN 1 4 up
442376.00 CONN 1 4 down
443850.00 CONN 0 8 up
443850.00 CONN 0 8 down
444358.00 CONN 1 4 up
444358.00 CONN 1 4 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 23 up
444663.00 CONN 20 23 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 23 up
444663.00 CONN 20 23 down
444663.00 CONN 20 23 up
444663.00 CONN 20 23 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 23 up
444663.00 CONN 20 23 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 23 up
444663.00 CONN 20 23 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 23 up
444663.00 CONN 20 23 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 23 up
444663.00 CONN 20 23 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 23 up
444663.00 CONN 20 23 down
444663.00 CONN 20 21 up
444663.00 CONN 20 21 down
444663.00 CONN 20 23 up
444663.00 CONN 20 23 down
444663.00 CONN 20 23 up
444663.00 CONN 20 23 down
444674.00 CONN 20 21 up
444674.00 CONN 20 21 down
444674.00 CONN 20 21 up
444674.00 CONN 20 21 down
444674.00 CONN 20 21 up
444674.00 CONN 20 21 down
444677.00 CONN 20 21 up
444677.00 CONN 20 21 down
444677.00 CONN 20 21 up
444677.00 CONN 20 21 down
444677.00 CONN 20 23 up
444677.00 CONN 20 23 down
444693.00 CONN 20 23 up
444693.00 CONN 20 23 down
444693.00 CONN 20 21 up
444693.00 CONN 20 21 down
444693.00 CONN 8 14 up
444693.00 CONN 8 14 down
444695.00 CONN 20 23 up
444695.00 CONN 20 23 down
444699.00 CONN 20 21 up
444699.00 CONN 20 21 down
444715.00 CONN 20 21 up
444715.00 CONN 20 21 down
444723.00 CONN 20 21 up
444723.00 CONN 20 21 down
444740.00 CONN 20 21 up
444740.00 CONN 20 21 down
444773.00 CONN 20 23 up
444773.00 CONN 20 23 down
445229.00 CONN 20 23 up
445229.00 CONN 20 23 down
445280.00 CONN 8 21 up
445280.00 CONN 8 21 down
445771.00 CONN 0 1 up
445771.00 CONN 0 1 down
446375.00 CONN 0 8 up
446375.00 CONN 0 8 down
446520.00 CONN 20 23 up
446520.00 CONN 20 23 down
446868.00 CONN 20 23 up
446868.00 CONN 20 23 down
447285.00 CONN 0 13 up
447285.00 CONN 0 13 down
447917.00 CONN 8 4 up
447917.00 CONN 8 4 down
448342.00 CONN 20 23 up
448342.00 CONN 20 23 down
448961.00 CONN 1 4 up
448961.00 CONN 1 4 down
449689.00 CONN 0 8 up
449689.00 CONN 0 8 down
449790.00 CONN 8 14 up
449790.00 CONN 8 14 down
450305.00 CONN 8 14 up
450305.00 CONN 8 14 down
450539.00 CONN 20 21 up
450539.00 CONN 20 21 down
450634.00 CONN 1 4 up
450634.00 CONN 1 4 down
450904.00 CONN 20 21 up
450904.00 CONN 20 21 down
452095.00 CONN 8 14 up
